39
3, 3, 0, 0
2, 3, 0, -10
1, 3, 0, 980
1, 3, 2, 980
2, 3, 2, 970
2, 3, 3, 970
2, 2, 3, 960
2, 2, 0, 960
1, 2, 0, 950
1, 2, 2, 950
2, 2, 2, 940
3, 2, 2, 1930
3, 2, 3, 1930
3, 1, 3, 1920
3, 1, 0, 1920
2, 1, 0, 1910
2, 1, 0, 1810
1, 1, 0, 1800
1, 1, 2, 1800
2, 1, 2, 1790
2, 1, 3, 1790
2, 0, 3, 1780
2, 0, 1, 1780
2, 1, 1, 1770
2, 1, 0, 1770
1, 1, 0, 1760
1, 1, 1, 1760
1, 2, 1, 1750
1, 2, 0, 1750
0, 2, 0, 1740
0, 2, 2, 1740
1, 2, 2, 1730
1, 2, 3, 1730
1, 1, 3, 1720
1, 1, 3, 1620
1, 0, 3, 1610
1, 0, 0, 1610
1, 0, 0, 1510
0, 0, 0, 1500
