193
8, 9, 2, 0
7, 9, 2, 990
6, 9, 2, 980
5, 9, 2, 970
4, 9, 2, 960
3, 9, 2, 950
2, 9, 2, 940
2, 9, 0, 940
3, 9, 0, 930
3, 9, 3, 930
3, 8, 3, 920
3, 8, 2, 920
2, 8, 2, 1910
2, 8, 0, 1910
3, 8, 0, 1900
4, 8, 0, 1890
5, 8, 0, 1880
6, 8, 0, 1870
7, 8, 0, 2860
8, 8, 0, 3850
8, 8, 1, 3850
8, 9, 1, 3840
8, 9, 0, 3840
9, 9, 0, 3830
9, 9, 2, 3830
8, 9, 2, 3820
7, 9, 2, 3810
6, 9, 2, 3800
6, 9, 3, 3800
6, 8, 3, 3790
6, 7, 3, 3780
6, 7, 2, 3780
5, 7, 2, 3770
4, 7, 2, 3760
3, 7, 2, 3750
3, 7, 0, 3750
4, 7, 0, 3740
4, 7, 3, 3740
4, 6, 3, 3730
4, 6, 0, 3730
5, 6, 0, 3720
6, 6, 0, 4710
6, 6, 2, 4710
5, 6, 2, 4700
5, 6, 3, 4700
5, 5, 3, 4690
5, 5, 2, 4690
4, 5, 2, 4680
4, 5, 0, 4680
5, 5, 0, 4670
6, 5, 0, 4660
7, 5, 0, 4650
7, 5, 2, 4650
6, 5, 2, 4640
6, 5, 3, 4640
6, 4, 3, 4630
6, 4, 2, 4630
5, 4, 2, 4620
4, 4, 2, 4610
3, 4, 2, 4600
3, 4, 0, 4600
4, 4, 0, 4590
4, 4, 3, 4590
4, 3, 3, 4580
4, 3, 2, 4580
3, 3, 2, 5570
2, 3, 2, 5560
2, 3, 0, 5560
3, 3, 0, 5550
3, 3, 3, 5550
3, 2, 3, 5540
3, 2, 2, 5540
2, 2, 2, 5530
1, 2, 2, 5520
1, 2, 0, 5520
2, 2, 0, 5510
2, 2, 3, 5510
2, 1, 3, 5500
2, 1, 2, 5500
1, 1, 2, 6490
1, 1, 0, 6490
2, 1, 0, 6480
3, 1, 0, 6470
3, 1, 2, 6470
2, 1, 2, 6460
2, 1, 3, 6460
2, 0, 3, 6450
2, 0, 1, 6450
2, 1, 1, 6440
2, 1, 0, 6440
3, 1, 0, 6430
3, 1, 1, 6430
3, 2, 1, 6420
3, 2, 0, 6420
4, 2, 0, 6410
4, 2, 3, 6410
4, 1, 3, 6400
4, 1, 1, 6400
4, 2, 1, 6390
4, 3, 1, 6380
4, 3, 0, 6380
5, 3, 0, 6370
6, 3, 0, 6360
6, 3, 1, 6360
6, 4, 1, 6350
6, 4, 0, 6350
7, 4, 0, 6340
8, 4, 0, 6330
8, 4, 2, 6330
7, 4, 2, 6320
7, 4, 3, 6320
7, 3, 3, 6310
7, 3, 0, 6310
7, 3, 0, 6210
8, 3, 0, 6200
9, 3, 0, 6190
9, 3, 3, 6190
9, 2, 3, 6180
9, 2, 2, 6180
8, 2, 2, 6170
7, 2, 2, 7160
7, 2, 0, 7160
8, 2, 0, 7150
9, 2, 0, 7140
9, 2, 3, 7140
9, 1, 3, 7130
9, 1, 1, 7130
9, 2, 1, 7120
9, 3, 1, 7110
9, 4, 1, 7100
9, 4, 2, 7100
8, 4, 2, 7090
8, 4, 1, 7090
8, 5, 1, 7080
8, 5, 0, 7080
8, 5, 0, 6980
9, 5, 0, 6970
9, 5, 2, 6970
8, 5, 2, 6960
8, 5, 1, 6960
8, 6, 1, 6950
8, 6, 2, 6950
8, 6, 2, 6850
7, 6, 2, 6840
7, 6, 0, 6840
8, 6, 0, 6830
8, 6, 1, 6830
8, 7, 1, 6820
8, 8, 1, 6810
8, 8, 0, 6810
8, 8, 0, 6710
9, 8, 0, 6700
9, 8, 3, 6700
9, 8, 3, 6600
9, 7, 3, 6590
9, 7, 2, 6590
8, 7, 2, 6580
8, 7, 3, 6580
8, 6, 3, 6570
8, 6, 2, 6570
7, 6, 2, 6560
6, 6, 2, 6550
5, 6, 2, 6540
4, 6, 2, 6530
4, 6, 1, 6530
4, 7, 1, 6520
4, 7, 2, 6520
3, 7, 2, 6510
3, 7, 2, 6410
2, 7, 2, 6400
2, 7, 1, 6400
2, 8, 1, 6390
2, 8, 2, 6390
1, 8, 2, 6380
1, 8, 0, 6380
2, 8, 0, 6370
3, 8, 0, 6360
4, 8, 0, 6350
4, 8, 3, 6350
4, 7, 3, 6340
4, 6, 3, 6330
4, 5, 3, 6320
4, 4, 3, 6310
4, 4, 2, 6310
3, 4, 2, 6300
3, 4, 3, 6300
3, 3, 3, 6290
3, 2, 3, 6280
3, 1, 3, 6270
3, 1, 3, 6170
3, 0, 3, 6160
3, 0, 0, 6160
4, 0, 0, 6150
