87
3, 3, 0, 0
2, 3, 0, -10
1, 3, 0, -20
0, 3, 0, -30
0, 3, 3, -30
0, 2, 3, -40
0, 2, 2, -40
1, 2, 2, -50
2, 2, 2, -60
3, 2, 2, -70
3, 2, 0, -70
2, 2, 0, -80
2, 2, 3, -80
2, 1, 3, -90
2, 1, 0, -90
1, 1, 0, -100
0, 1, 0, -110
0, 1, 3, -110
0, 0, 3, -120
0, 0, 2, -120
1, 0, 2, -130
2, 0, 2, -140
3, 0, 2, -150
3, 0, 0, -150
2, 0, 0, -160
2, 0, 1, -160
2, 1, 1, -170
2, 2, 1, -180
2, 3, 1, -190
2, 4, 1, -200
2, 4, 0, -200
1, 4, 0, -210
0, 4, 0, 780
0, 4, 1, 780
0, 5, 1, 770
0, 5, 2, 770
1, 5, 2, 760
1, 5, 3, 760
1, 4, 3, 750
1, 4, 2, 750
2, 4, 2, 740
3, 4, 2, 730
4, 4, 2, 720
5, 4, 2, 710
5, 4, 3, 710
5, 3, 3, 700
5, 3, 0, 700
4, 3, 0, 690
4, 3, 3, 690
4, 2, 3, 680
4, 2, 1, 680
4, 3, 1, 670
4, 4, 1, 660
4, 5, 1, 650
4, 5, 0, 650
3, 5, 0, 640
3, 5, 2, 640
4, 5, 2, 630
5, 5, 2, 620
5, 5, 3, 620
5, 4, 3, 610
5, 3, 3, 600
5, 3, 3, 500
5, 2, 3, 490
5, 1, 3, 480
5, 1, 0, 480
4, 1, 0, 470
4, 1, 2, 470
5, 1, 2, 460
5, 1, 3, 460
5, 0, 3, 450
5, 0, 0, 450
4, 0, 0, 440
4, 0, 1, 440
4, 1, 1, 430
4, 2, 1, 420
4, 2, 1, 320
4, 3, 1, 310
4, 3, 0, 310
3, 3, 0, 300
2, 3, 0, 290
1, 3, 0, 280
0, 3, 0, 270
0, 3, 3, 270
0, 2, 3, 260
0, 1, 3, 250
0, 0, 3, 240
