49
1, 0, 2, 0
1, 0, 1, 0
1, 1, 1, -10
1, 1, 3, -10
1, 0, 3, -20
1, 0, 2, -20
0, 0, 2, 970
0, 0, 0, 970
1, 0, 0, 960
2, 0, 0, 950
2, 0, 0, 950
2, 0, 0, 850
2, 0, 3, 850
2, 0, 3, 750
2, 0, 1, 750
2, 0, 1, 650
2, 1, 1, 640
2, 1, 0, 640
3, 1, 0, 630
3, 1, 2, 630
2, 1, 2, 620
2, 1, 1, 620
2, 2, 1, 610
2, 2, 2, 610
1, 2, 2, 600
1, 2, 0, 600
2, 2, 0, 590
3, 2, 0, 580
3, 2, 2, 580
2, 2, 2, 570
2, 2, 1, 570
2, 3, 1, 560
2, 3, 0, 560
2, 3, 0, 460
3, 3, 0, 450
3, 3, 2, 450
2, 3, 2, 440
1, 3, 2, 1430
0, 3, 2, 1420
0, 3, 3, 1420
0, 3, 3, 1320
0, 2, 3, 1310
0, 2, 0, 1310
1, 2, 0, 1300
1, 2, 3, 1300
1, 1, 3, 1290
1, 0, 3, 1280
1, 0, 2, 1280
0, 0, 2, 1270
