68
2, 3, 2, 0
1, 3, 2, -10
0, 3, 2, -20
0, 3, 0, -20
1, 3, 0, -30
1, 3, 3, -30
1, 2, 3, -40
1, 2, 0, -40
2, 2, 0, -50
3, 2, 0, -60
4, 2, 0, -70
5, 2, 0, -80
5, 2, 2, -80
4, 2, 2, -90
4, 2, 3, -90
4, 1, 3, -100
4, 1, 2, -100
3, 1, 2, -110
2, 1, 2, -120
2, 1, 0, -120
3, 1, 0, -130
3, 1, 3, -130
3, 0, 3, -140
3, 0, 2, -140
2, 0, 2, -150
2, 0, 0, -150
3, 0, 0, -160
4, 0, 0, -170
4, 0, 1, -170
4, 1, 1, -180
4, 1, 0, -180
5, 1, 0, -190
5, 1, 2, -190
4, 1, 2, -200
4, 1, 1, -200
4, 2, 1, -210
4, 3, 1, -220
4, 3, 2, -220
3, 3, 2, -230
3, 3, 1, -230
3, 4, 1, 760
3, 4, 2, 760
2, 4, 2, 750
1, 4, 2, 740
1, 4, 0, 740
2, 4, 0, 730
2, 4, 1, 730
2, 5, 1, 720
2, 5, 3, 720
2, 4, 3, 710
2, 4, 0, 710
3, 4, 0, 700
4, 4, 0, 690
5, 4, 0, 680
6, 4, 0, 1670
6, 4, 2, 1670
5, 4, 2, 1660
5, 4, 3, 1660
5, 3, 3, 1650
5, 3, 0, 1650
6, 3, 0, 1640
6, 3, 2, 1640
5, 3, 2, 1630
5, 3, 1, 1630
5, 4, 1, 1620
5, 5, 1, 2610
5, 5, 2, 2610
4, 5, 2, 2600
