46
2, 3, 2, 0
2, 3, 1, 0
2, 2, 1, -10
2, 1, 1, -20
2, 1, 3, -20
2, 2, 3, -30
2, 2, 2, -30
1, 2, 2, -40
1, 2, 3, -40
1, 3, 3, 950
1, 3, 0, 950
2, 3, 0, 940
3, 3, 0, 930
3, 3, 1, 930
3, 2, 1, 1920
3, 1, 1, 1910
3, 1, 2, 1910
2, 1, 2, 1900
2, 1, 2, 1900
2, 1, 2, 1800
2, 1, 0, 1800
2, 1, 0, 1700
2, 1, 1, 1700
2, 1, 1, 1600
2, 1, 3, 1600
2, 1, 3, 1500
2, 1, 1, 1500
2, 0, 1, 1490
2, 0, 3, 1490
2, 1, 3, 1480
2, 1, 2, 1480
1, 1, 2, 1470
1, 1, 3, 1470
1, 2, 3, 1460
1, 2, 2, 1460
0, 2, 2, 1450
0, 2, 0, 1450
1, 2, 0, 1440
1, 2, 1, 1440
1, 1, 1, 1430
1, 1, 1, 1430
1, 1, 1, 1330
1, 0, 1, 1320
1, 0, 2, 1320
1, 0, 2, 1220
0, 0, 2, 1210
