49
9, 3, 0, 0
9, 3, 3, 0
9, 2, 3, -10
9, 1, 3, -20
9, 0, 3, -30
9, 0, 0, -30
8, 0, 0, -40
8, 0, 1, -40
8, 1, 1, -50
8, 2, 1, -60
8, 3, 1, -70
8, 3, 2, -70
9, 3, 2, -80
9, 3, 1, -80
9, 4, 1, -90
9, 4, 3, -90
9, 3, 3, -100
9, 2, 3, -110
9, 2, 0, -110
8, 2, 0, -120
7, 2, 0, -130
7, 2, 3, -130
7, 1, 3, -140
7, 0, 3, -150
7, 0, 0, -150
6, 0, 0, -160
6, 0, 2, -160
7, 0, 2, -170
7, 0, 1, -170
7, 1, 1, -180
7, 2, 1, -190
7, 2, 2, -190
8, 2, 2, -200
8, 2, 1, -200
8, 3, 1, -210
8, 3, 1, -210
8, 3, 1, -310
8, 4, 1, -320
8, 4, 2, -320
9, 4, 2, -330
9, 4, 1, -330
9, 5, 1, -340
9, 5, 3, -340
9, 4, 3, -350
9, 4, 0, -350
8, 4, 0, -360
8, 4, 0, -360
8, 4, 0, -460
7, 4, 0, -470
