43
3, 0, 0, 0
2, 0, 0, -10
2, 0, 2, -10
3, 0, 2, -20
3, 0, 1, -20
3, 1, 1, -30
3, 1, 0, -30
2, 1, 0, -40
1, 1, 0, 950
1, 1, 2, 950
2, 1, 2, 940
2, 1, 1, 940
2, 2, 1, 930
2, 2, 2, 930
3, 2, 2, 920
3, 2, 1, 920
3, 3, 1, 910
3, 3, 0, 910
2, 3, 0, 900
1, 3, 0, 890
1, 3, 2, 890
2, 3, 2, 880
2, 3, 3, 880
2, 2, 3, 870
2, 1, 3, 860
2, 1, 0, 860
1, 1, 0, 850
1, 1, 3, 850
1, 1, 3, 750
1, 0, 3, 740
1, 0, 0, 740
0, 0, 0, 730
0, 0, 1, 730
0, 1, 1, 720
0, 2, 1, 710
0, 2, 3, 710
0, 1, 3, 700
0, 1, 2, 700
1, 1, 2, 690
2, 1, 2, 680
3, 1, 2, 670
3, 1, 3, 670
3, 0, 3, 660
