251
8, 7, 2, 0
8, 7, 1, 0
8, 8, 1, -10
8, 9, 1, -20
8, 9, 0, -20
9, 9, 0, -30
9, 9, 3, -30
9, 8, 3, -40
9, 7, 3, -50
9, 7, 2, -50
8, 7, 2, -60
8, 7, 3, -60
8, 6, 3, -70
8, 6, 1, -70
8, 7, 1, -80
8, 7, 2, -80
7, 7, 2, -90
7, 7, 1, -90
7, 8, 1, -100
7, 9, 1, -110
7, 9, 2, -110
6, 9, 2, -120
6, 9, 0, -120
7, 9, 0, -130
7, 9, 3, -130
7, 8, 3, -140
7, 7, 3, -150
7, 6, 3, -160
7, 6, 2, -160
6, 6, 2, -170
6, 6, 1, -170
6, 7, 1, 820
6, 7, 3, 820
6, 6, 3, 810
6, 5, 3, 800
6, 5, 0, 800
7, 5, 0, 790
7, 5, 3, 790
7, 4, 3, 780
7, 4, 0, 780
8, 4, 0, 770
8, 4, 1, 770
8, 5, 1, 760
8, 5, 0, 760
9, 5, 0, 750
9, 5, 3, 750
9, 4, 3, 740
9, 3, 3, 730
9, 3, 2, 730
8, 3, 2, 720
7, 3, 2, 710
7, 3, 1, 710
7, 4, 1, 700
7, 4, 2, 700
6, 4, 2, 690
6, 4, 1, 690
6, 5, 1, 680
6, 6, 1, 670
6, 6, 2, 670
5, 6, 2, 660
5, 6, 1, 660
5, 7, 1, 650
5, 7, 3, 650
5, 6, 3, 640
5, 6, 0, 640
6, 6, 0, 630
6, 6, 3, 630
6, 5, 3, 620
6, 4, 3, 610
6, 4, 0, 610
7, 4, 0, 600
7, 4, 3, 600
7, 3, 3, 590
7, 3, 0, 590
8, 3, 0, 580
8, 3, 3, 580
8, 2, 3, 570
8, 2, 0, 570
9, 2, 0, 560
9, 2, 3, 560
9, 1, 3, 550
9, 1, 2, 550
8, 1, 2, 540
8, 1, 1, 540
8, 2, 1, 530
8, 2, 2, 530
7, 2, 2, 520
7, 2, 0, 520
8, 2, 0, 510
8, 2, 3, 510
8, 1, 3, 500
8, 1, 0, 500
9, 1, 0, 490
9, 1, 3, 490
9, 0, 3, 1480
9, 0, 2, 1480
8, 0, 2, 1470
7, 0, 2, 1460
7, 0, 1, 1460
7, 0, 1, 1360
7, 1, 1, 1350
7, 1, 2, 1350
6, 1, 2, 1340
6, 1, 1, 1340
6, 2, 1, 1330
6, 2, 3, 1330
