233
5, 2, 0, 0
4, 2, 0, -10
3, 2, 0, -20
2, 2, 0, -30
1, 2, 0, -40
0, 2, 0, -50
0, 2, 3, -50
0, 1, 3, -60
0, 1, 2, -60
1, 1, 2, 930
2, 1, 2, 920
3, 1, 2, 910
4, 1, 2, 900
5, 1, 2, 890
6, 1, 2, 880
7, 1, 2, 870
8, 1, 2, 860
9, 1, 2, 850
9, 1, 3, 850
9, 0, 3, 840
9, 0, 0, 840
8, 0, 0, 830
7, 0, 0, 820
6, 0, 0, 810
5, 0, 0, 800
4, 0, 0, 790
3, 0, 0, 780
2, 0, 0, 770
1, 0, 0, 760
1, 0, 1, 760
1, 1, 1, 750
1, 2, 1, 740
1, 3, 1, 730
1, 3, 0, 730
0, 3, 0, 720
0, 3, 1, 720
0, 4, 1, 710
0, 4, 2, 710
1, 4, 2, 700
1, 4, 0, 700
0, 4, 0, 690
0, 4, 1, 690
0, 5, 1, 680
0, 5, 3, 680
0, 4, 3, 670
0, 4, 2, 670
1, 4, 2, 660
1, 4, 3, 660
1, 3, 3, 650
1, 3, 2, 650
2, 3, 2, 640
3, 3, 2, 630
4, 3, 2, 620
5, 3, 2, 610
6, 3, 2, 600
7, 3, 2, 590
7, 3, 3, 590
7, 2, 3, 580
7, 2, 0, 580
6, 2, 0, 570
6, 2, 2, 570
7, 2, 2, 560
8, 2, 2, 550
9, 2, 2, 540
9, 2, 1, 540
9, 3, 1, 530
9, 3, 0, 530
8, 3, 0, 520
8, 3, 2, 520
9, 3, 2, 510
9, 3, 1, 510
9, 4, 1, 500
9, 4, 3, 500
9, 3, 3, 490
9, 3, 0, 490
8, 3, 0, 480
7, 3, 0, 470
6, 3, 0, 460
6, 3, 1, 460
6, 4, 1, 450
6, 4, 0, 450
5, 4, 0, 440
4, 4, 0, 430
3, 4, 0, 420
3, 4, 2, 420
4, 4, 2, 410
4, 4, 1, 410
4, 5, 1, 400
4, 5, 0, 400
3, 5, 0, 390
3, 5, 3, 390
3, 4, 3, 380
3, 4, 0, 380
3, 4, 0, 280
2, 4, 0, 270
2, 4, 1, 270
2, 5, 1, 260
2, 5, 0, 260
2, 5, 0, 160
1, 5, 0, 150
1, 5, 1, 150
1, 6, 1, 140
1, 6, 0, 140
0, 6, 0, 130
0, 6, 1, 130
0, 7, 1, 120
0, 7, 2, 120
1, 7, 2, 110
2, 7, 2, 100
3, 7, 2, 90
3, 7, 0, 90
2, 7, 0, 80
2, 7, 3, 80
2, 6, 3, 70
2, 6, 1, 70
2, 7, 1, 60
2, 8, 1, 50
2, 8, 0, 50
1, 8, 0, 40
0, 8, 0, 30
0, 8, 1, 30
0, 9, 1, 20
0, 9, 2, 20
1, 9, 2, 10
2, 9, 2, 0
3, 9, 2, -10
4, 9, 2, -20
4, 9, 0, -20
3, 9, 0, -30
3, 9, 3, -30
3, 8, 3, -40
3, 7, 3, -50
3, 7, 3, -150
3, 6, 3, -160
3, 6, 2, -160
4, 6, 2, -170
4, 6, 0, -170
3, 6, 0, -180
3, 6, 1, -180
3, 7, 1, -190
3, 8, 1, -200
3, 8, 2, -200
3, 8, 2, -300
4, 8, 2, -310
4, 8, 1, -310
4, 9, 1, -320
4, 9, 2, -320
5, 9, 2, -330
6, 9, 2, -340
7, 9, 2, -350
8, 9, 2, -360
9, 9, 2, -370
9, 9, 3, -370
9, 8, 3, -380
9, 8, 0, -380
8, 8, 0, -390
7, 8, 0, -400
6, 8, 0, -410
5, 8, 0, -420
5, 8, 3, -420
5, 7, 3, -430
5, 7, 2, -430
6, 7, 2, -440
7, 7, 2, -450
8, 7, 2, -460
9, 7, 2, -470
9, 7, 0, -470
8, 7, 0, -480
8, 7, 3, -480
8, 6, 3, -490
8, 6, 0, -490
7, 6, 0, -500
6, 6, 0, -510
5, 6, 0, -520
5, 6, 2, -520
6, 6, 2, -530
6, 6, 3, -530
6, 5, 3, -540
6, 5, 2, -540
7, 5, 2, -550
7, 5, 0, -550
6, 5, 0, -560
6, 5, 3, -560
6, 4, 3, -570
6, 3, 3, -580
6, 3, 2, -580
7, 3, 2, -590
8, 3, 2, -600
8, 3, 1, -600
8, 3, 1, -700
8, 4, 1, -710
8, 4, 2, -710
9, 4, 2, -720
9, 4, 1, -720
9, 5, 1, -730
9, 5, 3, -730
9, 4, 3, -740
9, 4, 0, -740
8, 4, 0, -750
8, 4, 3, -750
8, 3, 3, -760
8, 3, 0, -760
7, 3, 0, -770
6, 3, 0, -780
5, 3, 0, -790
4, 3, 0, -800
4, 3, 0, -900
3, 3, 0, -910
2, 3, 0, -920
2, 3, 1, -920
2, 4, 1, -930
2, 4, 1, -1030
2, 5, 1, -1040
2, 5, 2, -1040
3, 5, 2, -1050
3, 5, 1, -1050
3, 6, 1, -1060
3, 7, 1, -1070
3, 7, 1, -1170
3, 8, 1, -1180
3, 8, 0, -1180
2, 8, 0, -1190
1, 8, 0, -1200
0, 8, 0, -1210
0, 8, 3, -1210
0, 7, 3, -1220
0, 6, 3, -1230
0, 5, 3, -1240
0, 4, 3, -1250
0, 3, 3, -1260
0, 2, 3, -1270
0, 1, 3, -1280
0, 0, 3, -11290
