41
2, 3, 2, 0
1, 3, 2, 990
1, 3, 0, 990
2, 3, 0, 980
3, 3, 0, 970
3, 3, 3, 970
3, 2, 3, 1960
3, 2, 2, 1960
2, 2, 2, 1950
1, 2, 2, 1940
1, 2, 0, 1940
2, 2, 0, 1930
2, 2, 3, 1930
2, 1, 3, 1920
2, 1, 0, 1920
3, 1, 0, 1910
3, 1, 2, 1910
2, 1, 2, 1900
2, 1, 2, 1800
1, 1, 2, 1790
1, 1, 0, 1790
2, 1, 0, 1780
2, 1, 3, 1780
2, 0, 3, 1770
2, 0, 1, 1770
2, 1, 1, 1760
2, 1, 2, 1760
1, 1, 2, 1750
1, 1, 1, 1750
1, 2, 1, 1740
1, 2, 2, 1740
0, 2, 2, 1730
0, 2, 0, 1730
1, 2, 0, 1720
1, 2, 3, 1720
1, 1, 3, 1710
1, 1, 3, 1610
1, 0, 3, 1600
1, 0, 2, 1600
1, 0, 2, 1500
0, 0, 2, 1490
