85
1, 3, 2, 0
1, 3, 0, 0
2, 3, 0, -10
2, 3, 1, -10
2, 4, 1, -20
2, 4, 2, -20
1, 4, 2, -30
0, 4, 2, 960
0, 4, 3, 960
0, 3, 3, 950
0, 2, 3, 940
0, 2, 0, 940
1, 2, 0, 930
2, 2, 0, 920
2, 2, 3, 920
2, 1, 3, 910
2, 1, 2, 910
1, 1, 2, 900
0, 1, 2, 890
0, 1, 3, 890
0, 0, 3, 880
0, 0, 0, 880
1, 0, 0, 870
2, 0, 0, 860
3, 0, 0, 850
3, 0, 2, 850
2, 0, 2, 840
2, 0, 1, 840
2, 1, 1, 830
2, 2, 1, 820
2, 2, 0, 820
3, 2, 0, 810
3, 2, 1, 810
3, 3, 1, 800
3, 4, 1, 790
3, 4, 0, 790
4, 4, 0, 780
4, 4, 3, 780
4, 3, 3, 770
4, 2, 3, 760
4, 2, 1, 760
4, 3, 1, 750
4, 3, 0, 750
5, 3, 0, 740
5, 3, 1, 740
5, 4, 1, 730
5, 5, 1, 720
5, 5, 2, 720
4, 5, 2, 710
3, 5, 2, 700
3, 5, 3, 700
3, 4, 3, 690
3, 4, 2, 690
2, 4, 2, 680
1, 4, 2, 670
1, 4, 1, 670
1, 5, 1, 660
1, 5, 2, 660
0, 5, 2, 650
0, 5, 3, 650
0, 4, 3, 640
0, 3, 3, 630
0, 2, 3, 620
0, 2, 0, 620
1, 2, 0, 610
2, 2, 0, 600
3, 2, 0, 590
4, 2, 0, 580
4, 2, 0, 580
4, 2, 0, 480
5, 2, 0, 470
5, 2, 3, 470
5, 1, 3, 460
5, 1, 2, 460
4, 1, 2, 450
4, 1, 0, 450
5, 1, 0, 440
5, 1, 3, 440
5, 0, 3, 430
5, 0, 2, 430
4, 0, 2, 420
3, 0, 2, 410
2, 0, 2, 400
1, 0, 2, 390
0, 0, 2, 380
