49
1, 0, 2, 0
0, 0, 2, 990
0, 0, 0, 990
1, 0, 0, 980
2, 0, 0, 970
2, 0, 2, 970
1, 0, 2, 960
1, 0, 1, 960
1, 1, 1, 950
1, 1, 0, 950
1, 1, 0, 850
2, 1, 0, 840
3, 1, 0, 830
3, 1, 2, 830
2, 1, 2, 820
2, 1, 1, 820
2, 2, 1, 810
2, 2, 2, 810
1, 2, 2, 800
1, 2, 0, 800
2, 2, 0, 790
3, 2, 0, 780
3, 2, 2, 780
2, 2, 2, 770
2, 2, 1, 770
2, 3, 1, 760
2, 3, 2, 760
2, 3, 2, 660
1, 3, 2, 1650
0, 3, 2, 1640
0, 3, 3, 1640
0, 3, 3, 1540
0, 2, 3, 1530
0, 2, 0, 1530
1, 2, 0, 1520
2, 2, 0, 1510
3, 2, 0, 1500
3, 2, 1, 1500
3, 2, 1, 1400
3, 3, 1, 1390
3, 3, 2, 1390
2, 3, 2, 1380
1, 3, 2, 1370
1, 3, 3, 1370
1, 2, 3, 1360
1, 1, 3, 1350
1, 0, 3, 1340
1, 0, 2, 1340
0, 0, 2, 1330
