39
0, 1, 2, 0
0, 1, 0, 0
1, 1, 0, -10
1, 1, 2, -10
0, 1, 2, -20
0, 1, 3, -20
0, 0, 3, 970
0, 0, 1, 970
0, 1, 1, 960
0, 2, 1, 950
0, 2, 0, 950
0, 2, 0, 850
1, 2, 0, 840
1, 2, 3, 840
1, 1, 3, 830
1, 1, 3, 730
1, 0, 3, 720
1, 0, 0, 720
2, 0, 0, 710
2, 0, 1, 710
2, 1, 1, 700
2, 1, 3, 700
2, 0, 3, 690
2, 0, 0, 690
2, 0, 0, 590
3, 0, 0, 580
3, 0, 2, 580
2, 0, 2, 570
1, 0, 2, 560
0, 0, 2, 550
0, 0, 1, 550
0, 1, 1, 540
0, 2, 1, 530
0, 2, 1, 430
0, 3, 1, 420
0, 3, 3, 420
0, 2, 3, 410
0, 1, 3, 400
0, 0, 3, 390
