251
6, 4, 2, 0
6, 4, 0, 0
7, 4, 0, -10
8, 4, 0, -20
8, 4, 3, -20
8, 3, 3, -30
8, 3, 2, -30
7, 3, 2, -40
6, 3, 2, -50
6, 3, 3, -50
6, 2, 3, -60
6, 2, 0, -60
7, 2, 0, -70
7, 2, 3, -70
7, 1, 3, -80
7, 1, 2, -80
6, 1, 2, -90
5, 1, 2, -100
5, 1, 1, -100
5, 2, 1, -110
5, 3, 1, -120
5, 4, 1, -130
5, 4, 2, -130
4, 4, 2, -140
4, 4, 3, -140
4, 3, 3, -150
4, 2, 3, -160
4, 1, 3, -170
4, 0, 3, -180
4, 0, 0, -180
5, 0, 0, -190
6, 0, 0, -200
7, 0, 0, -210
8, 0, 0, -220
8, 0, 1, -220
8, 1, 1, -230
8, 2, 1, -240
8, 2, 0, -240
9, 2, 0, -250
9, 2, 3, -250
9, 1, 3, -260
9, 0, 3, -270
9, 0, 1, -270
9, 1, 1, -280
9, 2, 1, -290
9, 2, 2, -290
8, 2, 2, -300
8, 2, 1, -300
8, 3, 1, -310
8, 4, 1, -320
8, 5, 1, -330
8, 5, 2, -330
7, 5, 2, -340
6, 5, 2, -350
5, 5, 2, -360
4, 5, 2, -370
4, 5, 1, -370
4, 6, 1, -380
4, 6, 0, -380
5, 6, 0, -390
6, 6, 0, -400
7, 6, 0, -410
8, 6, 0, -420
8, 6, 1, -420
8, 7, 1, -430
8, 7, 2, -430
7, 7, 2, -440
6, 7, 2, -450
5, 7, 2, -460
4, 7, 2, -470
4, 7, 3, -470
4, 6, 3, -480
4, 6, 2, -480
3, 6, 2, -490
3, 6, 3, -490
3, 5, 3, -500
3, 4, 3, -510
3, 3, 3, -520
3, 2, 3, -530
3, 1, 3, -540
3, 0, 3, -550
3, 0, 2, -550
2, 0, 2, -560
2, 0, 1, -560
2, 1, 1, -570
2, 2, 1, -580
2, 3, 1, -590
2, 4, 1, 400
2, 5, 1, 390
2, 5, 2, 390
1, 5, 2, 380
1, 5, 3, 380
1, 4, 3, 370
1, 4, 1, 370
1, 5, 1, 360
1, 6, 1, 350
1, 6, 0, 350
2, 6, 0, 340
2, 6, 2, 340
1, 6, 2, 330
1, 6, 1, 330
1, 7, 1, 320
1, 7, 3, 320
1, 6, 3, 310
1, 6, 2, 310
0, 6, 2, 300
0, 6, 3, 300
0, 5, 3, 290
0, 4, 3, 280
0, 3, 3, 270
0, 3, 1, 270
0, 4, 1, 260
0, 5, 1, 250
0, 6, 1, 240
0, 7, 1, 230
0, 8, 1, 220
0, 8, 0, 220
1, 8, 0, 210
1, 8, 2, 210
0, 8, 2, 200
0, 8, 1, 200
0, 9, 1, 190
0, 9, 0, 190
1, 9, 0, 180
2, 9, 0, 170
2, 9, 2, 170
1, 9, 2, 160
1, 9, 3, 160
1, 8, 3, 150
1, 7, 3, 140
1, 6, 3, 130
1, 5, 3, 120
1, 4, 3, 110
1, 4, 0, 110
2, 4, 0, 100
2, 4, 3, 100
2, 3, 3, 90
2, 2, 3, 80
2, 2, 2, 80
1, 2, 2, 70
1, 2, 3, 70
1, 1, 3, 60
1, 0, 3, 50
1, 0, 2, 50
0, 0, 2, 40
0, 0, 1, 40
0, 1, 1, 30
0, 2, 1, 20
0, 3, 1, 10
0, 4, 1, 0
0, 4, 0, 0
1, 4, 0, -10
2, 4, 0, -20
3, 4, 0, -30
4, 4, 0, -40
5, 4, 0, -50
6, 4, 0, -60
7, 4, 0, -70
8, 4, 0, -80
9, 4, 0, -90
9, 4, 1, -90
9, 5, 1, -100
9, 6, 1, -110
9, 7, 1, -120
9, 8, 1, -130
9, 8, 2, -130
8, 8, 2, -140
8, 8, 0, -140
9, 8, 0, -150
9, 8, 1, -150
9, 9, 1, -160
9, 9, 2, -160
8, 9, 2, -170
7, 9, 2, -180
7, 9, 0, -180
8, 9, 0, -190
8, 9, 3, -190
8, 8, 3, -200
8, 7, 3, -210
8, 7, 2, -210
7, 7, 2, -220
6, 7, 2, -230
6, 7, 1, -230
6, 8, 1, -240
6, 8, 3, -240
6, 7, 3, -250
6, 7, 2, -250
5, 7, 2, -260
4, 7, 2, -270
4, 7, 2, -270
4, 7, 2, -370
3, 7, 2, -380
3, 7, 0, -380
4, 7, 0, -390
4, 7, 1, -390
4, 8, 1, 600
4, 8, 3, 600
4, 7, 3, 590
4, 6, 3, 580
4, 6, 2, 580
3, 6, 2, 570
2, 6, 2, 560
1, 6, 2, 550
1, 6, 1, 550
1, 7, 1, 540
1, 8, 1, 530
1, 8, 0, 530
1, 8, 0, 430
2, 8, 0, 420
2, 8, 1, 420
2, 9, 1, 410
2, 9, 0, 410
3, 9, 0, 400
3, 9, 3, 400
3, 8, 3, 390
3, 8, 1, 390
3, 9, 1, 380
3, 9, 0, 380
4, 9, 0, 370
5, 9, 0, 360
5, 9, 2, 360
4, 9, 2, 350
4, 9, 3, 350
4, 8, 3, 340
4, 7, 3, 330
4, 6, 3, 320
4, 5, 3, 310
4, 4, 3, 300
4, 3, 3, 290
4, 3, 0, 290
5, 3, 0, 280
6, 3, 0, 270
7, 3, 0, 260
8, 3, 0, 250
8, 3, 0, 250
8, 3, 0, 150
9, 3, 0, 140
9, 3, 3, 140
9, 2, 3, 130
9, 1, 3, 120
9, 0, 3, 110
9, 0, 2, 110
8, 0, 2, 100
7, 0, 2, 90
6, 0, 2, 80
5, 0, 2, 70
4, 0, 2, 60
3, 0, 2, 50
2, 0, 2, 40
1, 0, 2, 30
0, 0, 2, 20
